p_product_id:integer,p_name:string,p_price:double
1141,Product_J865,330.53
1142,Product_P287,92.08
1143,Product_C67,819.43
1144,Product_G601,883.79
1145,Product_Y298,254.91
1146,Product_W373,964.66
1147,Product_J41,974.77
1148,Product_J501,545.92
1149,Product_D774,308.90
1150,Product_Q400,419.90
1151,Product_M528,540.55
1152,Product_T653,980.00
1153,Product_Y151,723.94
1154,Product_K264,501.57
1155,Product_I640,790.91
1156,Product_W292,461.03
1157,Product_D342,322.85
1158,Product_R808,461.35
1159,Product_I545,959.69
1160,Product_R498,419.81
1161,Product_C650,895.44
1162,Product_G829,299.39
1163,Product_A828,280.04
1164,Product_N654,787.16
1165,Product_B157,788.99
1166,Product_Z483,562.76
1167,Product_P298,927.28
1168,Product_E883,716.77
1169,Product_L470,409.84
1170,Product_R496,122.52
1171,Product_O931,530.34
1172,Product_T751,96.19
1173,Product_H6,10.33
1174,Product_O341,828.02
1175,Product_L175,784.48
1176,Product_B348,473.33
1177,Product_O886,82.46
1178,Product_W940,464.20
1179,Product_O959,535.76
1180,Product_X953,312.94
1181,Product_I430,77.46
1182,Product_L427,235.26
1183,Product_O635,364.69
1184,Product_B33,535.24
1185,Product_H95,327.55
1186,Product_I740,775.76
1187,Product_M253,404.74
1188,Product_P330,896.47
1189,Product_M969,414.20
1190,Product_V328,537.32
1191,Product_O915,108.15
1192,Product_H302,688.36
1193,Product_F717,344.16
1194,Product_J311,747.04
1195,Product_K408,999.48
1196,Product_W917,651.24
1197,Product_Z323,252.46
1198,Product_O185,590.90
1199,Product_X580,834.69
1200,Product_U880,272.98
1201,Product_I11,538.83
1202,Product_A790,183.05
1203,Product_W150,500.86
1204,Product_H415,733.28
1205,Product_N375,631.50
1206,Product_N520,419.47
1207,Product_F95,689.53
1208,Product_K506,240.60
1209,Product_W463,760.12
1210,Product_E623,941.79
1211,Product_G9,273.84
1212,Product_F723,436.32
1213,Product_U611,476.51
1214,Product_B371,654.79
1215,Product_I555,647.14
1216,Product_K753,218.18
1217,Product_A483,780.04
1218,Product_H45,538.34
1219,Product_T62,728.59
1220,Product_N85,112.88
1221,Product_A745,121.52
1222,Product_X941,822.28
1223,Product_V178,258.22
1224,Product_N711,974.77
1225,Product_E540,547.18
1226,Product_E604,680.13
1227,Product_N601,542.06
1228,Product_X185,835.33
1229,Product_A566,891.68
1230,Product_K147,924.96
1231,Product_M370,964.76
1232,Product_W546,905.72
1233,Product_P590,706.81
1234,Product_A537,538.43
1235,Product_U861,725.26
1236,Product_A443,301.86
1237,Product_O765,249.80
1238,Product_R632,881.23
1239,Product_D333,648.17
1240,Product_M157,889.29
1241,Product_G452,912.75
1242,Product_O695,991.04
1243,Product_V912,171.03
1244,Product_B80,332.48
1245,Product_K204,822.33
1246,Product_T896,291.22
1247,Product_D407,695.51
1248,Product_B117,190.68
1249,Product_O380,386.09
1250,Product_F810,531.21
1251,Product_P724,997.45
1252,Product_X507,709.95
1253,Product_T349,139.58
1254,Product_O375,17.01
1255,Product_S318,338.84
1256,Product_M365,738.60
1257,Product_Y864,225.71
1258,Product_S959,167.73
1259,Product_K702,421.83
1260,Product_X601,650.64
1261,Product_G853,195.34
1262,Product_B930,131.43
1263,Product_F268,542.57
1264,Product_V177,469.28
1265,Product_Q397,45.74
1266,Product_A232,981.31
1267,Product_Z321,350.24
1268,Product_V357,480.42
1269,Product_R8,690.80
1270,Product_V507,670.62
1271,Product_R230,113.95
1272,Product_Y541,982.89
1273,Product_B118,324.71
1274,Product_J683,772.08
1275,Product_G3,527.74
1276,Product_Q611,50.46
1277,Product_B929,217.83
1278,Product_J641,735.34
1279,Product_G264,371.67
1280,Product_H806,307.48
1281,Product_N361,71.66
1282,Product_M52,193.34
1283,Product_N742,494.02
1284,Product_B903,327.99
1285,Product_Y733,926.57
1286,Product_K933,395.91
1287,Product_C622,57.51
1288,Product_H495,965.35
1289,Product_G80,204.04
1290,Product_K597,56.57
1291,Product_D791,939.81
1292,Product_X109,737.05
1293,Product_A329,342.38
1294,Product_M677,945.92
1295,Product_G699,786.07
1296,Product_O228,176.89
1297,Product_K0,262.40
1298,Product_Y772,202.53
1299,Product_E746,998.76
1300,Product_R162,664.17
1301,Product_K902,527.12
1302,Product_C404,39.65
1303,Product_U12,757.61
1304,Product_K273,316.92
1305,Product_S125,837.00
1306,Product_L52,433.74
1307,Product_D515,879.91
1308,Product_O777,674.05
1309,Product_Y27,429.76
1310,Product_P678,28.16
1311,Product_Q133,988.94
1312,Product_R795,518.36
1313,Product_G18,321.21
1314,Product_B794,42.96
1315,Product_P509,435.82
1316,Product_Y847,960.16
1317,Product_B571,631.31
1318,Product_W360,289.12
1319,Product_S834,797.48
1320,Product_B845,608.57
1321,Product_H213,346.73
1322,Product_Z768,393.13
1323,Product_E773,101.21
1324,Product_O262,495.31
1325,Product_U649,189.15
1326,Product_Q869,775.38
1327,Product_M191,853.28
1328,Product_N587,52.93
1329,Product_S864,595.69
1330,Product_A612,153.25
1331,Product_E111,737.22
1332,Product_X868,347.23
1333,Product_R610,925.59
1334,Product_V977,447.17
1335,Product_E471,434.24
1336,Product_N914,321.05
1337,Product_Y56,314.55
1338,Product_N898,515.72
1339,Product_Y727,896.27
1340,Product_W492,764.01
1341,Product_U594,845.87
1342,Product_K728,983.08
1343,Product_T351,269.33
1344,Product_I869,280.35
1345,Product_C648,94.85
1346,Product_P580,99.72
1347,Product_Q696,912.44
1348,Product_Q699,444.61
1349,Product_C532,940.45
1350,Product_Y647,424.76
1351,Product_H379,574.97
1352,Product_T832,952.13
1353,Product_O958,455.81
1354,Product_C776,825.89
1355,Product_I8,452.55
1356,Product_B140,469.25
1357,Product_D374,126.61
1358,Product_G945,20.24
1359,Product_M823,719.46
1360,Product_H623,325.10
1361,Product_N852,693.74
1362,Product_D337,507.15
1363,Product_A841,912.69
1364,Product_E403,514.84
1365,Product_H42,604.44
1366,Product_L90,11.08
1367,Product_A302,20.46
1368,Product_N479,501.37
1369,Product_J215,473.28
1370,Product_L276,370.82
1371,Product_M895,285.46
1372,Product_A516,720.25
1373,Product_E973,362.13
1374,Product_X23,698.13
1375,Product_J269,170.64
1376,Product_L131,939.88
1377,Product_O179,695.53
1378,Product_L691,286.89
1379,Product_O536,792.71
1380,Product_W468,786.69
1381,Product_E738,55.61
1382,Product_B306,371.08
1383,Product_C160,876.32
1384,Product_Y759,72.36
1385,Product_M427,177.95
1386,Product_M732,17.50
1387,Product_N759,78.91
1388,Product_N158,767.92
1389,Product_H303,997.51
1390,Product_O762,496.65
1391,Product_D155,94.29
1392,Product_O216,836.63
1393,Product_A565,521.13
1394,Product_S171,52.64
1395,Product_V87,120.06
1396,Product_G70,85.51
1397,Product_C198,690.50
1398,Product_Z680,840.54
1399,Product_Q850,351.65
1400,Product_F953,822.50
1401,Product_E667,847.39
1402,Product_U10,547.10
1403,Product_W701,683.29
1404,Product_P488,214.02
1405,Product_R444,259.88
1406,Product_F226,858.11
1407,Product_B296,853.73
1408,Product_Z518,195.01
1409,Product_S322,726.25
1410,Product_E247,833.56
1411,Product_M916,601.89
1412,Product_Z25,641.13
1413,Product_I445,520.61
1414,Product_P883,918.67
1415,Product_O250,625.20
1416,Product_Q683,170.23
1417,Product_O726,891.65
1418,Product_G773,996.96
1419,Product_T178,431.08
1420,Product_D340,477.79
1421,Product_V220,43.61
1422,Product_F863,888.61
1423,Product_R380,309.09
1424,Product_R157,458.44
1425,Product_E322,266.07
1426,Product_M192,65.03
1427,Product_E233,49.24
1428,Product_V174,273.24
1429,Product_E207,666.39
1430,Product_A618,528.14
1431,Product_L146,149.06
1432,Product_O151,129.82
1433,Product_F163,676.51
1434,Product_Q909,220.05
1435,Product_F526,609.83
1436,Product_U681,570.09
1437,Product_M912,153.06
1438,Product_D537,216.79
1439,Product_Q287,589.68
1440,Product_R773,417.59
1441,Product_N205,947.25
1442,Product_Z183,696.81
1443,Product_G421,448.83
1444,Product_K267,664.26
1445,Product_J324,218.66
1446,Product_D407,522.65
1447,Product_O169,49.79
1448,Product_O924,53.59
1449,Product_S508,664.44
1450,Product_Z978,671.83
1451,Product_H346,292.76
1452,Product_T71,44.98
1453,Product_X175,712.81
1454,Product_V585,120.21
1455,Product_B898,263.97
1456,Product_S774,461.36
1457,Product_Y204,247.60
1458,Product_H147,748.73
1459,Product_I824,442.34
1460,Product_I770,39.71
1461,Product_G716,257.68
1462,Product_N985,472.04
1463,Product_P543,877.09
1464,Product_N641,511.67
1465,Product_P296,792.87
1466,Product_G572,564.81
1467,Product_P557,326.71
1468,Product_O862,218.94
1469,Product_I1,865.36
1470,Product_W965,939.11
1471,Product_B179,616.95
1472,Product_W849,145.45
1473,Product_Z413,223.15
1474,Product_K116,933.90
1475,Product_N963,923.20
1476,Product_V329,946.12
1477,Product_R616,199.51
1478,Product_P376,654.83
1479,Product_R388,589.98
1480,Product_U632,489.28
1481,Product_M799,100.07
1482,Product_K180,130.39
1483,Product_K310,637.76
1484,Product_X775,687.40
1485,Product_M925,686.38
1486,Product_B383,727.79
1487,Product_F116,295.06
1488,Product_Y388,958.29
1489,Product_L146,822.75
1490,Product_U713,649.41
1491,Product_S252,980.88
1492,Product_M642,456.41
1493,Product_B822,330.10
1494,Product_P821,338.26
1495,Product_T104,710.41
1496,Product_V849,771.48
1497,Product_K778,558.50
1498,Product_C368,208.36
1499,Product_I815,754.21
1500,Product_F272,48.96
1501,Product_U277,377.42
1502,Product_E782,93.36
1503,Product_Z379,98.59
1504,Product_V825,424.60
1505,Product_J378,380.20
1506,Product_L741,154.49
1507,Product_F580,32.66
1508,Product_P156,422.74
1509,Product_N56,626.67
1510,Product_U558,265.93
1511,Product_G203,844.51
1512,Product_Z954,645.40
1513,Product_H495,265.66
1514,Product_K178,93.82
1515,Product_B775,577.15
1516,Product_C315,836.95
1517,Product_O985,696.14
1518,Product_G882,352.13
1519,Product_M82,101.64
1520,Product_Z879,316.39
1521,Product_H573,313.78
1522,Product_F669,26.22
1523,Product_X908,202.94
1524,Product_I759,156.92
1525,Product_G276,816.74
1526,Product_X692,442.78
1527,Product_A53,381.18
1528,Product_V28,790.03
1529,Product_N888,742.44
1530,Product_H185,581.66
1531,Product_R446,408.50
1532,Product_G966,838.62
1533,Product_Z111,664.04
1534,Product_R147,943.36
1535,Product_D216,979.45
1536,Product_F422,261.42
1537,Product_S363,173.42
1538,Product_Z162,862.76
1539,Product_L371,40.02
1540,Product_A308,248.26
1541,Product_V972,684.59
1542,Product_L504,147.74
1543,Product_E591,438.25
1544,Product_A240,473.44
1545,Product_Y403,618.95
1546,Product_G957,328.45
1547,Product_Q493,236.50
1548,Product_F915,501.72
1549,Product_O192,471.65
1550,Product_B553,60.64
1551,Product_L229,633.38
1552,Product_C902,509.28
1553,Product_W788,855.28
1554,Product_L749,263.97
1555,Product_I705,360.39
1556,Product_Y489,689.01
1557,Product_E655,625.21
1558,Product_G321,173.75
1559,Product_N647,116.20
1560,Product_H372,937.57
1561,Product_K402,457.91
1562,Product_X350,381.92
1563,Product_M514,258.82
1564,Product_D905,688.67
1565,Product_I597,671.31
1566,Product_U268,480.65
1567,Product_E457,963.31
1568,Product_B623,984.82
1569,Product_X209,143.82
1570,Product_W756,949.66
1571,Product_J878,440.49
1572,Product_F823,237.16
1573,Product_U621,465.82
1574,Product_N119,365.34
1575,Product_N783,919.28
1576,Product_I266,120.47
1577,Product_O820,895.43
1578,Product_B844,47.87
1579,Product_A543,663.03
1580,Product_V728,678.16
1581,Product_O925,627.37
1582,Product_M765,789.55
1583,Product_X709,37.52
1584,Product_J401,589.23
1585,Product_V664,381.44
1586,Product_L865,315.28
1587,Product_W282,396.04
1588,Product_C463,976.88
1589,Product_U567,514.82
1590,Product_J922,373.71
1591,Product_K30,534.17
1592,Product_C577,496.05
1593,Product_G689,39.47
1594,Product_Z847,924.68
1595,Product_Z282,664.67
1596,Product_Z592,374.31
1597,Product_A303,183.89
1598,Product_V562,716.70
1599,Product_J871,350.13
1600,Product_M373,708.46
1601,Product_E315,545.56
1602,Product_M275,35.09
1603,Product_A541,838.80
1604,Product_F200,256.40
1605,Product_R227,878.25
1606,Product_U170,659.26
1607,Product_H660,716.16
1608,Product_G393,331.36
1609,Product_G329,25.56
1610,Product_B376,295.17
1611,Product_B485,762.79
1612,Product_C586,783.28
1613,Product_R965,589.89
1614,Product_P109,776.09
1615,Product_M81,496.02
1616,Product_N122,59.32
1617,Product_W328,453.22
1618,Product_E618,72.84
1619,Product_A583,800.85
1620,Product_H146,693.35
1621,Product_C875,33.81
1622,Product_R943,771.72
1623,Product_K457,572.80
1624,Product_A58,41.31
1625,Product_Z396,950.26
1626,Product_I125,606.10
1627,Product_T663,292.97
1628,Product_P812,777.40
1629,Product_O606,722.08
1630,Product_G869,175.06
1631,Product_U449,953.21
1632,Product_N255,672.92
1633,Product_A737,263.17
1634,Product_O766,860.03
1635,Product_U921,856.42
1636,Product_H381,627.67
1637,Product_X21,582.27
1638,Product_R857,847.67
1639,Product_R549,985.06
1640,Product_X428,870.96
1641,Product_X843,991.94
1642,Product_O920,385.09
1643,Product_O640,177.88
1644,Product_S679,46.83
1645,Product_B603,485.08
1646,Product_D210,910.69
1647,Product_J705,212.79
1648,Product_G822,265.68
1649,Product_N909,225.50
1650,Product_K511,771.53
1651,Product_H249,551.12
1652,Product_E993,661.99
1653,Product_K147,396.50
1654,Product_H465,385.61
1655,Product_X153,366.03
1656,Product_M112,855.25
1657,Product_U844,739.15
1658,Product_Z16,255.08
1659,Product_D496,975.29
1660,Product_Y324,318.64
1661,Product_N434,499.13
1662,Product_W372,233.58
1663,Product_N152,66.34
1664,Product_R302,697.87
1665,Product_B172,678.70
1666,Product_Z789,778.81
1667,Product_M849,38.77
1668,Product_Z846,549.52
1669,Product_E580,847.93
1670,Product_S622,238.57
1671,Product_C395,567.01
1672,Product_D548,926.26
1673,Product_B233,836.50
1674,Product_X725,286.25
1675,Product_S480,183.63
1676,Product_M314,883.50
1677,Product_P724,55.31
1678,Product_O235,189.17
1679,Product_I430,250.85
1680,Product_L495,839.60
1681,Product_F166,314.30
1682,Product_M761,440.64
1683,Product_I360,975.66
1684,Product_U612,289.39
1685,Product_N344,430.51
1686,Product_E415,894.12
1687,Product_C829,161.23
1688,Product_N130,377.99
1689,Product_F305,867.95
1690,Product_K543,565.48
1691,Product_S942,685.00
1692,Product_E841,309.75
1693,Product_I898,268.31
1694,Product_I55,576.57
1695,Product_V947,271.08
1696,Product_E801,574.32
1697,Product_O644,628.93
1698,Product_S281,81.24
1699,Product_U62,732.35
1700,Product_C308,479.59
1701,Product_B215,512.18
1702,Product_A358,11.99
1703,Product_T670,845.01
1704,Product_Z105,498.60
1705,Product_Q724,467.71
1706,Product_V246,33.29
1707,Product_M668,625.75
1708,Product_H769,385.09
1709,Product_R43,546.61
1710,Product_S465,74.88
1711,Product_C928,479.53
1712,Product_U525,99.81
1713,Product_N588,723.96
1714,Product_W919,246.04
1715,Product_I771,712.97
1716,Product_W740,937.28
1717,Product_H449,443.89
1718,Product_X490,109.11
1719,Product_V542,226.38
1720,Product_I817,530.14
1721,Product_X450,678.58
1722,Product_G194,518.29
1723,Product_D928,374.48
1724,Product_G834,405.66
1725,Product_I390,260.21
1726,Product_F623,587.01
1727,Product_U555,433.84
1728,Product_A977,466.72
1729,Product_K896,272.56
1730,Product_K10,414.82
1731,Product_T591,71.99
1732,Product_A982,556.76
1733,Product_A662,836.03
1734,Product_J339,652.18
1735,Product_M245,701.28
1736,Product_T842,805.85
1737,Product_R931,607.75
1738,Product_T603,129.11
1739,Product_T396,817.59
1740,Product_O924,622.71
1741,Product_B597,655.87
1742,Product_I803,940.98
1743,Product_V142,471.67
1744,Product_S607,404.58
1745,Product_Q23,754.33
1746,Product_P34,932.41
1747,Product_E99,568.49
1748,Product_Z993,384.75
1749,Product_M623,152.40
1750,Product_I258,297.74
1751,Product_D619,757.23
1752,Product_G700,194.89
1753,Product_H391,270.24
1754,Product_P26,753.85
1755,Product_T23,912.31
1756,Product_Q456,986.70
1757,Product_Y863,89.83
1758,Product_O660,738.74
1759,Product_I672,563.15
1760,Product_U333,325.24
1761,Product_A432,997.39
1762,Product_A551,236.91
1763,Product_T453,777.98
1764,Product_W805,13.37
1765,Product_W771,461.72
1766,Product_I613,369.76
1767,Product_R488,384.44
1768,Product_U111,724.60
1769,Product_F902,709.68
1770,Product_A798,957.01
1771,Product_Q425,437.25
1772,Product_O68,138.96
1773,Product_O685,398.03
1774,Product_J642,492.51
1775,Product_X568,400.77
1776,Product_T853,633.96
1777,Product_F773,887.96
1778,Product_E457,255.36
1779,Product_Z167,451.69
1780,Product_E786,160.43
1781,Product_J777,566.58
1782,Product_N485,664.67
1783,Product_I52,794.53
1784,Product_I644,570.27
1785,Product_E257,406.68
1786,Product_O638,13.97
1787,Product_W938,20.42
1788,Product_L290,590.79
1789,Product_H333,643.83
1790,Product_S141,28.61
1791,Product_I472,726.81
1792,Product_H38,287.86
1793,Product_U853,377.49
1794,Product_D393,166.94
1795,Product_P687,173.31
1796,Product_W592,547.39
1797,Product_Y891,269.94
1798,Product_B387,453.95
1799,Product_X304,426.65
1800,Product_V385,162.36
1801,Product_X455,844.66
1802,Product_H276,212.90
1803,Product_T826,424.81
1804,Product_O705,290.13
1805,Product_W952,23.25
1806,Product_I725,108.70
1807,Product_V943,948.22
1808,Product_U768,551.96
1809,Product_H937,717.26
1810,Product_Y117,313.68
1811,Product_Y639,273.34
1812,Product_Q552,994.68
1813,Product_Z376,929.06
1814,Product_H542,724.21
1815,Product_H243,111.18
1816,Product_I416,621.30
1817,Product_A47,443.26
1818,Product_D927,494.20
1819,Product_R162,101.34
1820,Product_B385,275.63
1821,Product_B103,27.69
1822,Product_B762,338.71
1823,Product_J598,959.08
1824,Product_I267,92.66
1825,Product_D895,990.44
1826,Product_C855,418.60
1827,Product_J342,980.82
1828,Product_W552,784.61
1829,Product_L568,317.01
1830,Product_Z726,724.73
1831,Product_R468,560.86
1832,Product_N415,459.72
1833,Product_C211,619.12
1834,Product_S391,237.48
1835,Product_P264,909.51
1836,Product_B882,698.36
1837,Product_N385,914.14
1838,Product_H69,295.07
1839,Product_X43,240.46
1840,Product_P704,218.74
1841,Product_Z384,831.73
1842,Product_V381,31.48
1843,Product_E764,842.66
1844,Product_S194,251.76
1845,Product_F12,601.64
1846,Product_J667,702.56
1847,Product_V277,109.46
1848,Product_J552,452.20
1849,Product_C562,214.26
1850,Product_B709,325.96
1851,Product_E350,225.34
1852,Product_N596,60.87
1853,Product_Y509,402.92
1854,Product_Z580,898.55
1855,Product_Q839,177.87
1856,Product_O941,469.91
1857,Product_B469,424.45
