s_supplier_id:integer,s_name:string,s_rating:integer,s_region_id:integer
987,Supplier_E670,7,12
988,Supplier_Z102,3,9
989,Supplier_I884,14,11
990,Supplier_L280,2,9
991,Supplier_I615,10,10
992,Supplier_L801,3,8
993,Supplier_C660,13,1
994,Supplier_J105,9,1
995,Supplier_Z100,14,10
996,Supplier_W338,15,12
997,Supplier_B19,10,13
998,Supplier_G142,3,10
999,Supplier_G68,11,11
1000,Supplier_Y436,3,8
1001,Supplier_J198,6,3
1002,Supplier_R27,7,1
1003,Supplier_O289,12,3
1004,Supplier_R461,1,15
1005,Supplier_J249,4,15
1006,Supplier_V477,6,8
1007,Supplier_S689,10,9
1008,Supplier_M329,1,13
1009,Supplier_D433,7,12
1010,Supplier_D784,1,3
1011,Supplier_P217,3,3
1012,Supplier_C731,2,8
1013,Supplier_U699,3,7
1014,Supplier_L888,12,12
1015,Supplier_O228,6,7
1016,Supplier_V986,13,15
1017,Supplier_F922,15,2
1018,Supplier_C386,2,11
1019,Supplier_Z167,12,11
1020,Supplier_P337,3,8
1021,Supplier_V852,12,13
1022,Supplier_Q186,15,10
1023,Supplier_G454,4,15
1024,Supplier_J220,4,14
1025,Supplier_W293,14,4
1026,Supplier_C334,1,2
1027,Supplier_H487,4,13
1028,Supplier_O481,6,4
1029,Supplier_R721,1,12
1030,Supplier_A185,5,7
1031,Supplier_F526,2,9
1032,Supplier_V404,10,11
1033,Supplier_I917,4,6
1034,Supplier_L296,4,3
1035,Supplier_Q582,12,10
1036,Supplier_K264,15,9
1037,Supplier_H349,11,8
1038,Supplier_D424,5,1
1039,Supplier_N765,10,5
1040,Supplier_Z132,6,7
1041,Supplier_O702,15,15
1042,Supplier_L709,11,5
1043,Supplier_L960,13,3
1044,Supplier_A995,2,14
1045,Supplier_K533,2,10
1046,Supplier_J859,14,9
1047,Supplier_A842,14,7
1048,Supplier_K402,12,7
1049,Supplier_P493,13,14
1050,Supplier_U287,12,1
1051,Supplier_Y864,4,5
1052,Supplier_Q516,7,11
1053,Supplier_I116,15,8
1054,Supplier_D542,6,5
1055,Supplier_Y439,1,5
1056,Supplier_U840,6,15
1057,Supplier_K126,9,12
1058,Supplier_Z811,2,2
1059,Supplier_G203,7,7
1060,Supplier_I321,9,12
1061,Supplier_G559,10,4
1062,Supplier_B20,8,7
1063,Supplier_E768,1,7
1064,Supplier_Z44,3,14
1065,Supplier_B612,3,10
1066,Supplier_N62,15,10
1067,Supplier_W764,9,1
1068,Supplier_O452,9,3
1069,Supplier_I490,14,12
1070,Supplier_H915,2,13
1071,Supplier_T890,9,12
1072,Supplier_J80,10,2
1073,Supplier_Y404,2,10
1074,Supplier_I730,1,12
1075,Supplier_O488,7,5
1076,Supplier_G715,5,14
1077,Supplier_L304,7,3
1078,Supplier_S974,11,10
1079,Supplier_K929,6,10
1080,Supplier_C634,2,7
1081,Supplier_V657,6,4
1082,Supplier_O133,9,6
1083,Supplier_L154,15,1
1084,Supplier_L729,5,12
1085,Supplier_A621,13,2
1086,Supplier_O953,2,3
1087,Supplier_R616,7,12
1088,Supplier_N780,12,14
1089,Supplier_R872,5,14
1090,Supplier_N9,4,7
1091,Supplier_E647,9,10
1092,Supplier_R361,12,14
1093,Supplier_P846,14,14
1094,Supplier_G624,15,1
1095,Supplier_H451,8,13
1096,Supplier_H756,2,2
1097,Supplier_Y772,2,11
1098,Supplier_J308,5,6
1099,Supplier_P226,15,12
1100,Supplier_G233,5,12
1101,Supplier_G599,15,6
1102,Supplier_K607,15,9
1103,Supplier_D415,6,8
1104,Supplier_K781,10,9
1105,Supplier_Y970,2,4
1106,Supplier_L704,2,3
1107,Supplier_N672,15,1
1108,Supplier_F300,15,3
1109,Supplier_D883,8,13
1110,Supplier_K442,13,7
1111,Supplier_P296,11,10
1112,Supplier_Z450,14,7
1113,Supplier_A165,9,13
1114,Supplier_A387,1,7
1115,Supplier_H604,7,7
1116,Supplier_M877,13,10
1117,Supplier_K718,15,8
1118,Supplier_P262,11,2
1119,Supplier_U993,7,11
1120,Supplier_R185,8,8
1121,Supplier_N538,9,2
1122,Supplier_F183,4,6
1123,Supplier_X43,14,14
1124,Supplier_D82,6,4
1125,Supplier_S750,5,15
1126,Supplier_P517,14,12
1127,Supplier_V367,15,12
1128,Supplier_P429,8,7
1129,Supplier_E269,12,11
1130,Supplier_G234,4,2
1131,Supplier_S776,15,1
1132,Supplier_D542,3,7
1133,Supplier_S780,1,13
1134,Supplier_M364,15,5
1135,Supplier_S653,8,6
1136,Supplier_L610,12,1
1137,Supplier_Z897,3,15
1138,Supplier_J951,12,13
1139,Supplier_R152,12,15
1140,Supplier_S877,7,6
1141,Supplier_D174,4,5
1142,Supplier_Q639,9,11
1143,Supplier_W664,8,12
1144,Supplier_X963,11,3
1145,Supplier_R218,9,14
1146,Supplier_M1,10,1
1147,Supplier_W31,3,10
1148,Supplier_E450,13,15
1149,Supplier_T240,15,8
1150,Supplier_B490,1,3
1151,Supplier_C723,4,3
1152,Supplier_B62,9,5
1153,Supplier_X317,8,10
1154,Supplier_A974,15,4
1155,Supplier_O160,2,10
1156,Supplier_U539,9,8
1157,Supplier_B181,3,9
1158,Supplier_E417,9,7
1159,Supplier_S515,10,9
1160,Supplier_G94,15,10
1161,Supplier_X486,3,10
1162,Supplier_A617,7,7
1163,Supplier_M359,15,14
1164,Supplier_Y587,3,1
1165,Supplier_U978,4,2
1166,Supplier_O505,9,5
1167,Supplier_X187,5,4
1168,Supplier_B311,10,3
1169,Supplier_W224,12,10
1170,Supplier_B38,12,1
1171,Supplier_S945,8,12
1172,Supplier_A302,13,6
1173,Supplier_M75,5,4
1174,Supplier_C356,5,14
1175,Supplier_W608,6,8
1176,Supplier_P581,12,12
1177,Supplier_T535,1,10
1178,Supplier_R184,13,12
1179,Supplier_X978,2,8
1180,Supplier_E952,5,8
1181,Supplier_S275,2,1
1182,Supplier_I743,3,3
1183,Supplier_O525,5,12
1184,Supplier_U644,13,6
1185,Supplier_Z601,6,2
1186,Supplier_C949,13,9
1187,Supplier_U733,11,3
1188,Supplier_J965,8,12
1189,Supplier_P166,5,13
1190,Supplier_K439,14,12
1191,Supplier_R639,14,1
1192,Supplier_H584,4,9
1193,Supplier_A39,2,10
1194,Supplier_O0,8,5
1195,Supplier_P591,15,1
1196,Supplier_A505,11,1
1197,Supplier_G457,7,5
1198,Supplier_S758,4,9
1199,Supplier_O465,5,5
1200,Supplier_D653,11,14
1201,Supplier_I959,14,8
1202,Supplier_G605,4,10
1203,Supplier_T627,11,6
1204,Supplier_X760,12,6
1205,Supplier_P119,13,14
1206,Supplier_X218,7,1
1207,Supplier_S576,4,14
1208,Supplier_W903,8,11
1209,Supplier_M541,15,12
1210,Supplier_Y832,9,8
1211,Supplier_P494,6,13
1212,Supplier_D726,8,15
1213,Supplier_B349,3,6
1214,Supplier_C917,10,11
1215,Supplier_V112,2,13
1216,Supplier_A282,1,12
1217,Supplier_C868,14,1
1218,Supplier_I373,12,8
1219,Supplier_Y299,13,9
1220,Supplier_P71,13,9
1221,Supplier_N319,5,4
1222,Supplier_U93,9,9
1223,Supplier_M836,4,7
1224,Supplier_P74,11,7
1225,Supplier_M313,4,15
1226,Supplier_B704,14,13
1227,Supplier_J71,2,15
1228,Supplier_U960,11,5
1229,Supplier_R336,10,8
1230,Supplier_F972,9,3
1231,Supplier_X465,15,5
1232,Supplier_V324,3,15
1233,Supplier_O504,2,11
1234,Supplier_H445,10,13
1235,Supplier_Q461,2,7
1236,Supplier_R715,14,5
1237,Supplier_G37,2,4
1238,Supplier_T168,10,9
1239,Supplier_P18,12,6
1240,Supplier_H434,12,7
1241,Supplier_R787,1,1
1242,Supplier_C0,15,3
1243,Supplier_V906,13,12
1244,Supplier_F37,8,14
1245,Supplier_W449,13,8
1246,Supplier_C891,14,2
1247,Supplier_T19,12,7
1248,Supplier_X401,14,8
1249,Supplier_W353,4,15
1250,Supplier_S989,1,7
1251,Supplier_T970,10,5
1252,Supplier_X298,3,10
1253,Supplier_O624,4,15
1254,Supplier_F947,9,1
1255,Supplier_W553,3,6
1256,Supplier_S93,12,14
1257,Supplier_C532,15,9
1258,Supplier_C425,7,5
1259,Supplier_R920,5,5
1260,Supplier_T447,2,4
1261,Supplier_F904,15,13
1262,Supplier_K899,1,4
1263,Supplier_N520,8,14
1264,Supplier_Y939,4,8
1265,Supplier_T832,7,6
1266,Supplier_E270,10,10
1267,Supplier_Q472,8,14
1268,Supplier_L862,2,7
1269,Supplier_C98,10,1
1270,Supplier_T126,10,3
1271,Supplier_U563,10,15
1272,Supplier_X773,11,10
1273,Supplier_O322,13,12
1274,Supplier_M689,13,11
1275,Supplier_Z599,2,1
1276,Supplier_H836,14,13
1277,Supplier_E900,2,13
1278,Supplier_B834,1,8
1279,Supplier_S679,4,6
1280,Supplier_Y856,8,14
1281,Supplier_W926,4,8
1282,Supplier_Z734,2,14
1283,Supplier_O801,7,14
1284,Supplier_P118,13,15
1285,Supplier_Z210,14,9
1286,Supplier_S114,12,4
1287,Supplier_I495,9,4
1288,Supplier_V65,7,1
1289,Supplier_X183,7,5
1290,Supplier_R185,11,3
1291,Supplier_A257,2,13
1292,Supplier_C246,14,12
1293,Supplier_X800,4,14
1294,Supplier_A314,5,3
1295,Supplier_Q104,4,4
1296,Supplier_K234,1,15
1297,Supplier_O921,2,14
1298,Supplier_V255,15,10
1299,Supplier_T275,15,12
1300,Supplier_N25,5,7
1301,Supplier_T672,5,7
1302,Supplier_N293,3,11
1303,Supplier_G46,12,15
1304,Supplier_F624,14,9
1305,Supplier_W281,7,11
1306,Supplier_D554,12,9
1307,Supplier_E140,7,14
1308,Supplier_Z604,3,6
1309,Supplier_Q41,5,7
1310,Supplier_O209,3,6
1311,Supplier_R196,14,11
1312,Supplier_S72,5,7
1313,Supplier_I819,11,5
1314,Supplier_F687,14,3
1315,Supplier_K384,12,3
1316,Supplier_U689,13,4
1317,Supplier_R181,2,2
1318,Supplier_U665,15,15
1319,Supplier_R918,6,9
1320,Supplier_G668,12,3
1321,Supplier_Q498,11,2
1322,Supplier_X939,3,15
1323,Supplier_L866,4,15
1324,Supplier_E670,4,5
1325,Supplier_J144,6,15
1326,Supplier_N449,6,1
1327,Supplier_U601,1,15
1328,Supplier_W130,14,11
1329,Supplier_S763,4,15
1330,Supplier_R992,7,4
1331,Supplier_L503,10,10
1332,Supplier_F517,8,12
1333,Supplier_U223,10,3
1334,Supplier_N397,11,7
1335,Supplier_G328,6,8
1336,Supplier_I45,1,15
1337,Supplier_A553,14,2
1338,Supplier_U860,12,11
1339,Supplier_Y706,13,8
1340,Supplier_W356,8,7
1341,Supplier_V454,11,5
1342,Supplier_Y617,7,15
1343,Supplier_Y528,8,10
1344,Supplier_A160,2,9
1345,Supplier_P105,12,5
1346,Supplier_B617,4,11
1347,Supplier_W808,9,14
1348,Supplier_Q350,1,13
1349,Supplier_T632,2,14
1350,Supplier_C177,2,5
1351,Supplier_L589,13,2
1352,Supplier_Y441,3,15
1353,Supplier_H934,7,1
1354,Supplier_Q165,15,6
1355,Supplier_R788,1,9
1356,Supplier_M310,15,13
1357,Supplier_G961,10,7
1358,Supplier_B817,6,11
1359,Supplier_E434,11,12
1360,Supplier_C923,12,15
1361,Supplier_K661,2,14
1362,Supplier_F442,5,4
1363,Supplier_Z875,10,10
1364,Supplier_I386,13,9
1365,Supplier_Z214,12,5
1366,Supplier_M645,11,1
1367,Supplier_Z436,8,14
1368,Supplier_D393,7,6
1369,Supplier_V961,5,2
1370,Supplier_U670,9,3
1371,Supplier_Q912,8,10
1372,Supplier_A949,10,2
1373,Supplier_B283,10,12
1374,Supplier_A857,11,6
1375,Supplier_N158,3,11
1376,Supplier_Y353,1,13
1377,Supplier_J415,4,8
1378,Supplier_P340,15,4
1379,Supplier_I248,15,7
1380,Supplier_C730,10,1
1381,Supplier_I483,11,1
1382,Supplier_Z977,3,9
1383,Supplier_L380,11,8
1384,Supplier_W966,3,15
1385,Supplier_A187,4,5
1386,Supplier_X879,4,6
1387,Supplier_D631,11,12
1388,Supplier_J807,8,7
1389,Supplier_C955,15,11
1390,Supplier_T641,5,1
1391,Supplier_N140,1,5
1392,Supplier_V940,12,14
1393,Supplier_Z192,8,3
1394,Supplier_M237,3,1
1395,Supplier_H32,3,3
1396,Supplier_L311,6,13
1397,Supplier_I406,9,14
1398,Supplier_A382,2,1
1399,Supplier_O975,11,2
1400,Supplier_X286,9,7
1401,Supplier_V986,5,4
1402,Supplier_F209,5,2
1403,Supplier_I535,15,5
1404,Supplier_Q918,10,10
1405,Supplier_S825,11,1
1406,Supplier_E122,12,9
1407,Supplier_X676,7,5
1408,Supplier_S770,11,10
1409,Supplier_R478,10,14
1410,Supplier_U910,7,5
1411,Supplier_U281,15,8
1412,Supplier_F544,9,3
1413,Supplier_W663,13,12
1414,Supplier_U210,5,7
1415,Supplier_H932,5,9
1416,Supplier_R291,4,1
1417,Supplier_Y432,11,2
1418,Supplier_N530,13,9
1419,Supplier_B458,12,8
1420,Supplier_O577,13,11
1421,Supplier_X285,7,13
1422,Supplier_H218,5,5
1423,Supplier_G902,11,14
1424,Supplier_Z789,7,1
1425,Supplier_Q35,4,1
1426,Supplier_R576,12,15
1427,Supplier_B13,4,5
1428,Supplier_V669,6,14
1429,Supplier_Q870,7,4
1430,Supplier_J983,11,14
1431,Supplier_M916,1,4
1432,Supplier_V548,4,13
1433,Supplier_C299,10,15
1434,Supplier_V164,12,10
1435,Supplier_V638,4,11
1436,Supplier_M544,6,14
1437,Supplier_R191,2,3
1438,Supplier_C299,10,13
1439,Supplier_H746,11,2
1440,Supplier_D964,3,1
1441,Supplier_Y838,5,1
1442,Supplier_Y690,13,10
1443,Supplier_Z123,2,5
1444,Supplier_Y998,4,8
1445,Supplier_L67,7,12
1446,Supplier_S324,11,11
1447,Supplier_E485,11,9
1448,Supplier_H121,13,6
1449,Supplier_L285,9,7
1450,Supplier_J949,14,4
1451,Supplier_H805,12,4
1452,Supplier_M987,4,6
1453,Supplier_E751,7,9
1454,Supplier_H220,8,8
1455,Supplier_D568,10,2
1456,Supplier_F367,11,7
1457,Supplier_K806,3,3
1458,Supplier_P883,5,4
1459,Supplier_Q626,15,15
1460,Supplier_R371,3,14
1461,Supplier_D767,1,13
1462,Supplier_I808,11,12
1463,Supplier_G712,9,13
1464,Supplier_N162,9,15
1465,Supplier_N429,10,7
1466,Supplier_H175,6,10
1467,Supplier_P758,2,5
1468,Supplier_P98,1,2
1469,Supplier_F142,12,2
1470,Supplier_L629,5,14
1471,Supplier_K345,11,7
1472,Supplier_A870,15,4
1473,Supplier_B333,5,5
1474,Supplier_G533,1,5
1475,Supplier_N645,9,2
1476,Supplier_I284,12,15
1477,Supplier_E504,3,11
1478,Supplier_A429,15,13
1479,Supplier_A654,15,14
1480,Supplier_H767,7,12
1481,Supplier_B451,10,6
1482,Supplier_H9,7,1
1483,Supplier_M921,11,8
1484,Supplier_I85,13,12
1485,Supplier_X810,9,11
1486,Supplier_G238,5,7
1487,Supplier_B483,1,2
1488,Supplier_U401,14,8
1489,Supplier_E427,11,6
1490,Supplier_E111,12,10
1491,Supplier_G577,4,11
1492,Supplier_Q169,2,11
1493,Supplier_H176,2,13
1494,Supplier_T210,4,5
1495,Supplier_L438,12,8
1496,Supplier_V225,10,9
1497,Supplier_Q999,13,10
1498,Supplier_X955,5,15
1499,Supplier_B215,4,14
1500,Supplier_P92,6,3
1501,Supplier_D213,1,4
1502,Supplier_F599,13,6
1503,Supplier_T480,9,10
1504,Supplier_Y113,5,8
1505,Supplier_M174,5,13
1506,Supplier_K746,11,12
1507,Supplier_U207,3,10
1508,Supplier_I995,10,14
1509,Supplier_M358,4,4
1510,Supplier_X552,3,5
1511,Supplier_E559,11,7
1512,Supplier_N806,15,1
1513,Supplier_P274,5,1
1514,Supplier_N166,11,12
1515,Supplier_F78,3,5
1516,Supplier_V720,15,13
1517,Supplier_E54,15,4
1518,Supplier_L144,13,8
1519,Supplier_G615,1,8
1520,Supplier_P108,1,11
1521,Supplier_Z951,10,4
1522,Supplier_I636,13,12
1523,Supplier_V999,10,8
1524,Supplier_Q16,2,4
1525,Supplier_L170,15,1
1526,Supplier_X725,3,8
1527,Supplier_A851,7,3
1528,Supplier_S840,9,12
1529,Supplier_N394,6,13
1530,Supplier_B72,2,3
1531,Supplier_I407,4,1
1532,Supplier_H232,5,13
1533,Supplier_Q437,12,13
1534,Supplier_E898,13,4
1535,Supplier_P672,5,6
1536,Supplier_M548,12,9
1537,Supplier_Y767,13,3
1538,Supplier_Z86,8,8
1539,Supplier_X434,11,11
1540,Supplier_I962,1,13
1541,Supplier_S772,6,13
1542,Supplier_S283,6,9
1543,Supplier_C601,12,15
1544,Supplier_Q326,4,5
1545,Supplier_Y89,6,6
1546,Supplier_U819,10,15
1547,Supplier_V459,9,11
1548,Supplier_O435,3,10
1549,Supplier_G690,10,7
1550,Supplier_F987,10,9
1551,Supplier_R275,2,4
1552,Supplier_C792,2,7
1553,Supplier_U644,7,12
1554,Supplier_Q209,8,3
1555,Supplier_K774,9,8
1556,Supplier_C904,3,12
1557,Supplier_P644,12,9
1558,Supplier_C432,1,4
1559,Supplier_C585,5,8
1560,Supplier_P831,7,12
1561,Supplier_J645,9,15
1562,Supplier_Q365,11,7
1563,Supplier_L721,7,9
1564,Supplier_J419,15,15
1565,Supplier_N229,13,3
1566,Supplier_R773,2,15
1567,Supplier_U672,5,10
1568,Supplier_Z328,9,7
1569,Supplier_V792,12,1
1570,Supplier_C668,2,5
1571,Supplier_X285,2,11
1572,Supplier_N914,1,15
1573,Supplier_A370,1,11
1574,Supplier_Q974,3,15
1575,Supplier_L180,7,14
1576,Supplier_Q229,10,7
1577,Supplier_J776,1,9
1578,Supplier_S504,11,7
1579,Supplier_L880,14,13
1580,Supplier_Y15,6,8
1581,Supplier_D319,13,4
1582,Supplier_U943,15,5
1583,Supplier_F952,5,10
1584,Supplier_Q148,14,10
1585,Supplier_Q162,15,10
1586,Supplier_B262,10,14
1587,Supplier_R766,13,13
1588,Supplier_M168,4,2
1589,Supplier_W687,8,13
1590,Supplier_J500,10,5
1591,Supplier_A160,15,11
1592,Supplier_D232,2,6
1593,Supplier_X97,9,4
1594,Supplier_V787,14,9
1595,Supplier_G818,15,3
1596,Supplier_S951,12,5
1597,Supplier_B406,9,7
1598,Supplier_Z169,5,7
1599,Supplier_Y1,2,12
1600,Supplier_A92,13,10
1601,Supplier_E386,3,2
1602,Supplier_Y553,8,13
1603,Supplier_X593,7,9
1604,Supplier_L426,9,5
1605,Supplier_I441,3,7
1606,Supplier_I802,15,4
1607,Supplier_J583,9,5
1608,Supplier_D838,1,4
1609,Supplier_O408,5,13
1610,Supplier_L958,8,15
1611,Supplier_I566,15,14
1612,Supplier_W844,4,11
1613,Supplier_E4,8,10
1614,Supplier_H619,8,11
1615,Supplier_L789,12,6
1616,Supplier_B160,1,4
1617,Supplier_Q920,3,8
1618,Supplier_K861,5,8
1619,Supplier_G190,11,2
1620,Supplier_F552,6,9
1621,Supplier_S114,15,14
1622,Supplier_S544,15,10
1623,Supplier_M519,6,5
1624,Supplier_K696,11,15
1625,Supplier_U998,11,14
1626,Supplier_L761,6,4
1627,Supplier_U13,7,4
1628,Supplier_A876,7,14
1629,Supplier_D960,9,12
1630,Supplier_V493,11,8
1631,Supplier_Q315,6,1
1632,Supplier_W625,9,14
1633,Supplier_H804,8,13
1634,Supplier_F120,3,15
1635,Supplier_Q782,2,12
1636,Supplier_R875,10,12
1637,Supplier_J657,9,15
1638,Supplier_D606,5,8
1639,Supplier_D706,14,15
1640,Supplier_Q487,9,8
1641,Supplier_L209,6,5
1642,Supplier_S604,4,14
1643,Supplier_J685,12,3
1644,Supplier_J209,14,9
1645,Supplier_N753,15,1
1646,Supplier_Y7,1,8
1647,Supplier_T954,6,1
1648,Supplier_I461,15,11
1649,Supplier_V927,7,6
1650,Supplier_S299,4,7
1651,Supplier_U743,9,12
1652,Supplier_O289,11,14
1653,Supplier_Y190,8,2
1654,Supplier_W524,9,10
1655,Supplier_K455,5,10
1656,Supplier_W697,10,5
1657,Supplier_O162,10,11
1658,Supplier_L432,8,15
1659,Supplier_R39,11,3
1660,Supplier_G241,6,10
1661,Supplier_G945,12,6
1662,Supplier_A106,3,1
1663,Supplier_G236,15,10
1664,Supplier_C750,9,3
1665,Supplier_L311,15,9
1666,Supplier_Q894,2,12
1667,Supplier_Z938,5,7
1668,Supplier_G684,4,14
1669,Supplier_U905,3,9
1670,Supplier_W603,9,6
1671,Supplier_L830,12,2
1672,Supplier_B184,7,2
1673,Supplier_H442,14,12
1674,Supplier_D267,10,3
1675,Supplier_V12,8,8
1676,Supplier_E494,4,10
1677,Supplier_V647,11,9
1678,Supplier_A28,13,13
1679,Supplier_L121,8,3
1680,Supplier_T875,1,8
1681,Supplier_S558,4,9
1682,Supplier_W410,3,14
1683,Supplier_Z432,7,3
1684,Supplier_W219,5,7
1685,Supplier_V402,9,4
1686,Supplier_R345,8,11
1687,Supplier_F679,6,1
1688,Supplier_I827,4,4
1689,Supplier_M104,13,6
1690,Supplier_O263,14,13
1691,Supplier_U187,1,10
1692,Supplier_K695,11,11
1693,Supplier_P148,13,13
1694,Supplier_X31,2,5
1695,Supplier_W135,9,4
1696,Supplier_D44,8,1
1697,Supplier_I251,1,8
1698,Supplier_R974,11,6
1699,Supplier_X56,4,12
1700,Supplier_D982,1,2
1701,Supplier_E713,6,8
1702,Supplier_K928,2,9
1703,Supplier_G395,12,8
1704,Supplier_Y858,8,4
1705,Supplier_U779,4,4
1706,Supplier_C67,11,5
1707,Supplier_P468,1,15
1708,Supplier_C836,7,11
1709,Supplier_O910,2,2
1710,Supplier_W242,4,13
1711,Supplier_O591,6,4
1712,Supplier_Y721,11,5
1713,Supplier_Q982,6,12
1714,Supplier_H106,7,7
1715,Supplier_H298,15,5
1716,Supplier_O685,6,9
1717,Supplier_W998,11,2
1718,Supplier_S159,6,9
1719,Supplier_O360,12,14
1720,Supplier_J397,12,12
1721,Supplier_Y213,13,2
1722,Supplier_A695,7,7
1723,Supplier_X71,4,12
1724,Supplier_P437,4,11
1725,Supplier_Z966,13,7
1726,Supplier_W853,10,10
1727,Supplier_R194,4,13
1728,Supplier_Q322,12,11
1729,Supplier_L175,15,5
1730,Supplier_Z806,10,10
1731,Supplier_F694,8,2
1732,Supplier_X200,8,5
1733,Supplier_W322,6,3
1734,Supplier_A238,11,13
1735,Supplier_A184,13,11
1736,Supplier_W956,2,4
1737,Supplier_G837,15,15
1738,Supplier_Q723,7,13
1739,Supplier_U132,7,10
1740,Supplier_K426,8,12
1741,Supplier_O741,15,3
1742,Supplier_V96,8,15
1743,Supplier_G726,14,2
1744,Supplier_W767,7,11
1745,Supplier_I638,11,2
1746,Supplier_C442,2,2
1747,Supplier_L540,10,7
1748,Supplier_V432,1,15
1749,Supplier_D4,11,3
1750,Supplier_V373,12,2
1751,Supplier_S785,10,6
1752,Supplier_M96,2,12
1753,Supplier_F484,3,4
1754,Supplier_J39,6,11
1755,Supplier_X763,14,15
1756,Supplier_H876,12,7
1757,Supplier_X730,6,12
1758,Supplier_D315,1,14
1759,Supplier_Q245,6,7
1760,Supplier_I353,8,3
1761,Supplier_Y267,12,7
1762,Supplier_W958,4,8
1763,Supplier_U460,6,8
1764,Supplier_D323,13,13
1765,Supplier_J219,3,12
1766,Supplier_X772,3,5
1767,Supplier_S341,7,6
1768,Supplier_V455,7,15
1769,Supplier_C840,11,4
1770,Supplier_T155,12,1
1771,Supplier_P836,7,14
1772,Supplier_Z761,12,2
1773,Supplier_W37,4,4
1774,Supplier_P470,4,7
1775,Supplier_L478,12,11
1776,Supplier_X182,15,15
1777,Supplier_R662,2,11
1778,Supplier_A106,3,10
1779,Supplier_F647,14,13
1780,Supplier_L611,14,14
1781,Supplier_H345,10,9
1782,Supplier_P140,11,4
1783,Supplier_G251,6,11
1784,Supplier_I587,13,5
1785,Supplier_M634,8,3
1786,Supplier_A135,7,4
1787,Supplier_Q920,15,2
1788,Supplier_B523,6,4
1789,Supplier_Q934,10,4
1790,Supplier_T329,15,1
1791,Supplier_S545,7,8
1792,Supplier_D808,14,11
1793,Supplier_Q120,14,15
1794,Supplier_R311,1,5
1795,Supplier_R843,11,3
1796,Supplier_B894,10,14
1797,Supplier_C861,13,2
1798,Supplier_W491,11,15
1799,Supplier_Q907,13,8
1800,Supplier_Y106,6,12
1801,Supplier_P211,11,5
1802,Supplier_F436,7,12
1803,Supplier_D829,10,2
1804,Supplier_Y297,13,4
1805,Supplier_S573,13,1
1806,Supplier_T445,9,2
1807,Supplier_E646,15,5
1808,Supplier_V838,4,15
1809,Supplier_W15,14,1
1810,Supplier_U131,9,15
1811,Supplier_H170,1,9
1812,Supplier_R30,12,3
1813,Supplier_I688,6,2
1814,Supplier_A419,8,11
1815,Supplier_D133,6,1
1816,Supplier_Q406,1,1
1817,Supplier_C242,10,2
1818,Supplier_V304,14,15
1819,Supplier_H149,7,1
1820,Supplier_N3,13,5
1821,Supplier_F666,7,8
1822,Supplier_Q873,15,14
1823,Supplier_W845,11,8
1824,Supplier_Z456,13,4
1825,Supplier_J917,11,9
1826,Supplier_U8,8,5
1827,Supplier_C931,11,6
1828,Supplier_Y266,1,14
1829,Supplier_O152,11,8
1830,Supplier_W435,4,10
1831,Supplier_N834,3,3
1832,Supplier_T334,12,8
1833,Supplier_I534,6,9
1834,Supplier_P93,3,11
1835,Supplier_V903,15,8
1836,Supplier_E697,4,7
1837,Supplier_S77,7,11
1838,Supplier_L380,9,2
1839,Supplier_I879,12,5
1840,Supplier_V854,9,3
1841,Supplier_I553,6,15
1842,Supplier_N141,4,11
1843,Supplier_S205,6,12
1844,Supplier_J810,4,8
1845,Supplier_V502,15,12
1846,Supplier_P170,4,15
1847,Supplier_E960,1,10
1848,Supplier_B322,4,5
1849,Supplier_I513,12,11
1850,Supplier_K242,2,3
1851,Supplier_W899,2,8
1852,Supplier_A891,4,5
1853,Supplier_N327,12,10
1854,Supplier_Y288,7,2
1855,Supplier_F874,5,8
1856,Supplier_J872,4,15
1857,Supplier_M99,10,14
1858,Supplier_Q114,10,13
1859,Supplier_F890,12,11
1860,Supplier_Y199,15,7
1861,Supplier_D163,6,6
1862,Supplier_G378,9,11
1863,Supplier_Z225,15,2
1864,Supplier_D595,14,6
1865,Supplier_O146,1,9
1866,Supplier_P359,10,12
1867,Supplier_G577,4,12
1868,Supplier_Y81,14,5
1869,Supplier_P6,7,1
1870,Supplier_Q740,10,11
1871,Supplier_A632,12,1
1872,Supplier_R606,10,5
1873,Supplier_U915,13,8
1874,Supplier_O951,5,1
1875,Supplier_S762,6,6
1876,Supplier_K279,8,2
1877,Supplier_B901,12,7
1878,Supplier_Q714,8,10
1879,Supplier_I947,1,11
1880,Supplier_M879,6,5
1881,Supplier_N362,6,15
1882,Supplier_Y28,3,12
1883,Supplier_X529,6,9
1884,Supplier_W132,10,3
1885,Supplier_F108,1,1
1886,Supplier_O537,7,3
1887,Supplier_P815,14,7
1888,Supplier_P281,10,6
1889,Supplier_J953,11,15
1890,Supplier_P212,5,2
1891,Supplier_P43,12,13
1892,Supplier_A163,14,12
1893,Supplier_N670,9,15
1894,Supplier_T323,5,2
1895,Supplier_R648,2,10
1896,Supplier_H328,2,4
1897,Supplier_A151,14,11
1898,Supplier_T122,12,3
1899,Supplier_Z819,2,12
1900,Supplier_D386,10,11
1901,Supplier_V672,3,5
1902,Supplier_X525,8,14
1903,Supplier_E57,9,8
1904,Supplier_Q975,3,7
1905,Supplier_L838,13,15
1906,Supplier_Q873,14,1
1907,Supplier_J942,11,7
1908,Supplier_X980,12,14
1909,Supplier_R653,5,1
1910,Supplier_B627,9,8
